id_usuario,fecha_corte,ingreso_mensual_usd,ingreso_mensual_pen,nivel_endeudamiento,frecuencia_ahorro,gasto_total_usd,gasto_total_pen,ratio_gastos_ingresos,porcentaje_gasto_esencial,porcentaje_gasto_discrecional,concentracion_categoria_principal,cantidad_categorias_utilizadas,gasto_alimentacion_pen,gasto_transporte_pen,gasto_vivienda_pen,gasto_servicios_pen,gasto_salud_y_bienestar_pen,gasto_educacion_pen,gasto_entretenimiento_pen,gasto_compras_pen,gasto_regalos_pen,gasto_viajes_pen,gasto_cuidado_personal_pen,gasto_otros_pen,perfil_financiero
SIN_U08391,2022-03-04,5663.68,20955.62,41.0,Nula,3798.16,14053.19,0.670616984010396,0.7399458770570951,0.26005412294290475,0.3045443774687455,7,1176.28,1826.42,0.0,3116.08,4279.82,0.0,0.0,0.0,779.05,2182.84,692.7,0.0,En observación
SIN_U08392,2023-04-05,2315.05,8565.69,106.0,Nula,1613.65,5970.51,0.6970259821602125,0.5741402325764465,0.4258597674235534,0.4258597674235534,6,1121.22,465.15999999999997,0.0,695.84,506.88,638.81,2542.6,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08393,2021-10-05,6534.95,24179.32,0.0,Alta,5190.59,19205.18,0.7942815170735813,0.39218898234747085,0.6078110176525291,0.2643958557014306,8,820.9100000000001,0.0,0.0,957.9300000000001,5077.77,675.45,1303.44,0.0,4137.7699999999995,3235.05,2996.86,0.0,Saludable
SIN_U08394,2022-11-27,3094.13,11448.28,164.0,Nula,1577.55,5836.94,0.5098525272047393,0.5624368247746251,0.437563175225375,0.36865892059880695,6,376.24,1429.78,0.0,0.0,1476.8899999999999,0.0,281.4,0.0,0.0,2151.84,120.79,0.0,En riesgo
SIN_U08395,2024-09-12,2144.41,7934.32,0.0,Media,1738.17,6431.23,0.8105586151901922,0.751476778159077,0.24852322184092313,0.3530599900796582,5,0.0,964.67,0.0,1597.6399999999999,2270.61,0.0,0.0,0.0,628.04,970.27,0.0,0.0,En observación
SIN_U08396,2025-02-13,2947.18,10904.57,134.0,Nula,985.92,3647.9,0.33452995745085135,0.9117300364593328,0.02030483291756901,0.5830751939472025,6,220.23000000000002,589.1700000000001,2127.0,0.0,0.0,389.5,0.0,0.0,0.0,0.0,74.07,247.93,En riesgo
SIN_U08397,2025-02-19,1532.35,5669.7,1420.0,Nula,805.82,2981.53,0.5258720266257709,0.6595774652611242,0.2513374005963381,0.29112905119183774,6,595.48,0.0,293.14,209.92,868.01,0.0,749.3699999999999,0.0,0.0,0.0,0.0,265.61,En riesgo
SIN_U08398,2024-05-16,4483.29,16588.17,0.0,Alta,1835.76,6792.31,0.4094671547011235,0.35360429662368176,0.6463957033763182,0.24656707364652083,8,370.45,618.28,0.0,463.82,949.24,0.0,555.84,1674.76,1620.08,0.0,539.84,0.0,Saludable
SIN_U08399,2021-11-02,3760.26,13912.96,64.0,Nula,2568.38,9503.01,0.6830325562594076,0.4753925335235888,0.48939546522628086,0.2537490752929861,10,894.33,469.01,2411.38,427.68,315.26,0.0,162.88,1778.5,786.3,0.0,1923.05,334.62,En riesgo
SIN_U08400,2025-06-07,5687.8,21044.86,275.0,Nula,3908.02,14459.67,0.6870881535918985,0.13375132350876612,0.846773819872791,0.8286254112299934,7,287.65000000000003,0.0,0.0,682.97,963.38,0.0,93.28,11981.65,0.0,0.0,169.14000000000001,281.6,En riesgo
SIN_U08401,2024-08-17,4796.54,17747.2,1.0,Alta,2707.72,10018.56,0.5645152547461295,0.4722435160342405,0.5277564839657596,0.332118587900856,6,390.72,0.0,0.0,1041.15,3299.33,0.0,1542.6599999999999,3327.35,417.35,0.0,0.0,0.0,Saludable
SIN_U08402,2025-03-16,1743.32,6450.28,689.0,Nula,787.7,2914.49,0.4518390198012987,0.8703135025338911,0.12968649746610902,0.4095124704493754,8,83.61,48.36,1193.52,192.06,484.41,534.56,134.83,0.0,0.0,243.14,0.0,0.0,En riesgo
SIN_U08403,2024-05-16,4192.73,15513.1,158.0,Nula,1451.53,5370.66,0.34620163950457106,0.5715219358514596,0.4284780641485404,0.31260776142969393,5,570.75,0.0,0.0,0.0,1678.91,819.79,727.75,0.0,0.0,1573.46,0.0,0.0,En riesgo
SIN_U08404,2024-09-17,3142.3,11626.51,182.0,Nula,2547.38,9425.31,0.8106737103395601,0.7718939748400849,0.2281060251599152,0.45684226831796515,8,919.97,129.26,0.0,1573.28,4305.88,346.95,312.09,0.0,1287.19,0.0,550.69,0.0,En riesgo
SIN_U08405,2022-07-27,3557.19,13161.6,77.0,Nula,1118.52,4138.52,0.31443920622738736,0.0618336990035085,0.9211723031421859,0.8583817403322924,6,49.15,106.55000000000001,0.0,0.0,0.0,100.2,259.86,3552.4299999999994,0.0,0.0,0.0,70.33,En riesgo
SIN_U08406,2022-01-28,5755.88,21296.76,11.0,Alta,2988.37,11056.97,0.5191855980319255,0.6312579305180352,0.3687420694819648,0.2721532209999666,9,888.72,437.84,3009.19,0.0,2089.38,554.67,1035.77,0.0,1170.95,1711.32,159.13,0.0,Saludable
SIN_U08407,2022-09-04,5871.08,21723.0,42.0,Media,2237.59,8279.08,0.3811206796705206,0.5511735603472849,0.448826439652715,0.29386719297313224,6,105.07,2096.05,0.0,1624.82,737.27,0.0,0.0,0.0,0.0,1282.92,2432.95,0.0,En observación
SIN_U08408,2022-04-18,6099.66,22568.74,0.0,Media,5351.4,19800.18,0.8773275887508484,0.8354757380993506,0.16452426190064937,0.4279243926065318,10,676.22,3712.5299999999997,8472.98,781.98,2044.49,854.37,660.03,1249.03,729.13,0.0,619.4200000000001,0.0,En observación
SIN_U08409,2024-08-20,4294.32,15888.98,12.0,Alta,2056.03,7607.31,0.478778945211349,0.5931571080973431,0.40684289190265677,0.38996964761525427,7,224.1,0.0,0.0,471.75,2966.62,849.86,326.92,2009.82,0.0,758.24,0.0,0.0,Saludable
SIN_U08410,2023-07-22,4063.83,15036.17,368.0,Nula,2613.48,9669.88,0.643107610308502,0.9775653886087523,0.022434611391247878,0.39090143828051643,7,716.4200000000001,2097.98,3779.97,318.63,1064.92,1475.02,216.94,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08411,2021-12-26,500.0,1850.0,2000.0,Nula,325.03,1202.61,0.65006,0.9017802945260726,0.09821970547392755,0.5428942051038991,4,353.77,77.83,0.0,0.0,652.89,0.0,0.0,0.0,0.0,0.0,118.12,0.0,En riesgo
SIN_U08412,2022-01-21,4341.08,16062.0,0.0,Alta,2078.28,7689.64,0.478747224193058,0.7981192877689982,0.16704553139028613,0.521080310651734,8,433.29999999999995,799.41,4006.92,230.9,666.72,0.0,857.47,427.05,0.0,0.0,0.0,267.87,Saludable
SIN_U08413,2023-08-17,4498.21,16643.38,0.0,Alta,1458.56,5396.67,0.32425342525137774,0.7342120233403191,0.22170338375331455,0.31537596332553225,7,0.0,0.0,1701.98,272.6,1451.85,535.87,414.39,0.0,782.0699999999999,0.0,0.0,237.91,Saludable
SIN_U08414,2024-12-21,1159.02,4288.37,0.0,Media,1016.33,3760.42,0.8768873703646184,0.7965041139021705,0.2034958860978295,0.4401556209146851,5,331.93,1008.0899999999999,0.0,0.0,1655.17,0.0,409.03,0.0,0.0,0.0,356.2,0.0,En observación
SIN_U08415,2022-04-03,500.0,1850.0,0.0,Alta,170.76,631.81,0.34152,0.7790791535429956,0.22092084645700447,0.5215017172884254,3,0.0,162.74,0.0,0.0,329.49,0.0,139.57999999999998,0.0,0.0,0.0,0.0,0.0,Saludable
SIN_U08416,2024-06-01,3355.17,12414.13,0.0,Alta,1322.07,4891.66,0.3940396462772378,0.6467068438934841,0.2559969417334811,0.3774281123381429,6,504.1,0.0,1846.25,0.0,813.12,0.0,1147.69,0.0,0.0,0.0,104.56,475.94,Saludable
SIN_U08417,2022-08-27,3926.94,14529.68,358.0,Nula,2089.53,7731.26,0.5321013308071935,0.5959662461228828,0.404033753877117,0.27505089726642223,8,919.56,0.0,537.73,0.0,2126.49,1023.79,632.2,0.0,735.08,996.65,759.76,0.0,En riesgo
SIN_U08418,2021-08-29,4124.92,15262.2,508.0,Nula,2622.15,9701.96,0.6356850557101713,1.0000000000000002,0.0,0.5510773080903242,5,1214.08,637.0,0.0,1408.42,5346.530000000001,1095.9299999999998,0.0,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08419,2023-01-13,1612.77,5967.25,0.0,Alta,506.03,1872.31,0.31376451694909996,0.35355256341097363,0.6464474365890264,0.4883432764873339,7,47.3,81.00999999999999,93.89,309.48,130.28,0.0,296.02,914.33,0.0,0.0,0.0,0.0,Saludable
SIN_U08420,2024-01-01,4087.95,15125.42,184.0,Nula,3365.27,12451.5,0.823217015863697,0.950044572943019,0.04995542705698108,0.36234108340360605,6,1114.01,3209.28,0.0,1777.98,4511.6900000000005,1216.52,622.02,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08421,2024-10-18,4035.37,14930.87,117.0,Nula,3116.75,11531.98,0.7723579250477651,0.7754670056659829,0.06808284440312938,0.4286731333214244,8,1181.09,1118.43,376.79,894.4100000000001,4943.45,428.5,0.0,0.0,0.0,785.13,0.0,1804.18,En riesgo
SIN_U08422,2024-02-05,762.92,2822.8,3210.0,Nula,626.65,2318.6,0.8213836313112778,0.8863624601052359,0.11363753989476409,0.4439532476494437,6,48.8,110.05,0.0,180.38,686.54,1029.3500000000001,263.48,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08423,2022-03-10,2380.33,8807.22,742.0,Nula,1240.23,4588.85,0.5210327979733903,0.11405254039683144,0.8859474596031685,0.8474606927661613,8,36.38,141.69,0.0,74.03,271.27,0.0,25.93,3888.87,0.0,120.22,30.46,0.0,En riesgo
SIN_U08424,2022-11-13,3713.5,13739.95,0.0,Media,3142.6,11627.62,0.8462636326915309,0.2372101943475965,0.7627898056524035,0.5650640457806498,7,451.13,1036.25,0.0,0.0,1270.81,0.0,815.52,6570.35,0.0,559.11,924.45,0.0,En observación
SIN_U08425,2024-12-09,882.52,3265.32,212.0,Nula,779.03,2882.41,0.8827335357838916,0.830745799521928,0.09544790643940314,0.3599453235313505,6,0.0,228.93,0.0,636.94,1037.51,491.17,0.0,0.0,275.12,0.0,0.0,212.74,En riesgo
SIN_U08426,2024-01-21,4795.16,17742.09,0.0,Alta,3001.37,11105.07,0.6259165491870969,0.5396454052068109,0.460354594793189,0.234387536503597,7,774.13,418.91,2602.89,0.0,2196.87,0.0,1950.27,0.0,1712.1,0.0,1449.8999999999999,0.0,Saludable
SIN_U08427,2025-04-29,2739.0,10134.3,82.0,Nula,1591.89,5889.99,0.5811938663745893,0.7601523941466793,0.23984760585332066,0.3021227540284449,6,0.0,0.0,1779.5,859.5600000000001,1167.83,670.4000000000001,513.37,0.0,0.0,899.33,0.0,0.0,En riesgo
SIN_U08428,2025-03-04,5564.51,20588.69,0.0,Alta,2190.02,8103.07,0.3935692450907627,0.7642955077520003,0.19609604754741106,0.3701535344011591,6,1856.73,0.0,0.0,1337.03,2999.38,0.0,0.0,0.0,718.25,0.0,870.73,320.95,Saludable
SIN_U08429,2023-03-08,500.0,1850.0,0.0,Alta,363.03,1343.21,0.7260599999999999,0.7306080210838216,0.14726662249387662,0.5702682380268164,6,47.75,0.0,0.0,167.62,765.99,0.0,122.06,0.0,0.0,0.0,75.75,164.04,Saludable
SIN_U08430,2024-04-28,3913.37,14479.47,104.0,Nula,3162.18,11700.07,0.8080452397805472,0.5301805886631448,0.3907737304135787,0.2580377724235838,8,1433.29,1612.01,0.0,0.0,2555.2799999999997,602.57,499.84000000000003,1053.18,0.0,3019.06,0.0,924.84,En riesgo
SIN_U08431,2023-06-20,5831.82,21577.73,0.0,Media,5105.19,18889.2,0.8754025329999897,0.6741836605044152,0.32581633949558475,0.24136014230353853,9,4559.1,3296.6800000000003,0.0,1357.93,2441.2599999999998,1079.82,1348.18,2468.33,0.0,1942.3,395.6,0.0,En observación
SIN_U08432,2023-09-05,2495.21,9232.28,191.0,Nula,1403.84,5194.21,0.5626139683633842,0.7590278406148385,0.24097215938516156,0.3914936053798364,6,326.78,309.35,0.0,878.75,2033.5,394.17,0.0,1251.66,0.0,0.0,0.0,0.0,En riesgo
SIN_U08433,2023-09-24,6088.8,22528.56,44.0,Media,2378.5,8800.45,0.3906352647483905,0.2150265043264833,0.7301887971637813,0.6816105994579822,7,93.89,604.99,0.0,0.0,1193.45,0.0,88.16,5998.48,339.35,0.0,0.0,482.13,En observación
SIN_U08434,2021-11-30,3495.73,12934.2,0.0,Alta,1192.8,4413.36,0.3412162838663169,0.6186760200844709,0.3279949970090815,0.45463320463320467,7,0.0,159.29,0.0,564.69,2006.46,0.0,298.92,348.49,0.0,800.15,0.0,235.36,Saludable
SIN_U08435,2021-11-18,5313.2,19658.84,82.0,Nula,3212.61,11886.66,0.6046469171120982,0.8598134379211654,0.1401865620788346,0.48884211376450576,6,550.84,413.91,3049.81,0.0,5810.7,395.05,0.0,0.0,1666.35,0.0,0.0,0.0,En riesgo
SIN_U08436,2024-09-20,3272.65,12108.8,0.0,Alta,2263.2,8373.84,0.6915496615892319,0.4838783640480353,0.4714241017263286,0.31850859342906,9,453.1,0.0,0.0,665.86,2450.48,482.48,382.71,762.33,2667.14,0.0,135.45,374.29,Saludable
SIN_U08437,2021-10-13,1761.93,6519.14,0.0,Alta,647.1,2394.27,0.36726771211115083,0.5104395076578665,0.48956049234213356,0.4075897872838068,6,283.43,185.63,0.0,412.6,0.0,340.47,975.8800000000001,0.0,0.0,0.0,196.26,0.0,Saludable
SIN_U08438,2024-11-14,3732.1,13808.77,0.0,Alta,2422.66,8963.84,0.6491412341577127,0.36414193024418107,0.6358580697558188,0.4408300460516921,9,300.86,330.88,0.0,399.98,1300.94,931.45,484.16999999999996,567.02,697.01,0.0,3951.53,0.0,Saludable
SIN_U08439,2022-07-25,3441.82,12734.73,726.0,Nula,2616.44,9680.83,0.7601908292705604,0.9237028230017467,0.05302851098511181,0.5052934510780583,6,1571.08,0.0,4891.66,355.15,2124.3199999999997,0.0,0.0,0.0,0.0,513.36,0.0,225.26,En riesgo
SIN_U08440,2025-05-01,1763.76,6525.91,0.0,Alta,1034.46,3827.5,0.5865083684855082,0.565457870672763,0.4345421293272371,0.2237596342259961,7,287.9,856.44,0.0,725.15,294.8,0.0,695.23,452.7,0.0,515.28,0.0,0.0,Saludable
SIN_U08441,2025-07-13,4846.87,17933.42,0.0,Alta,3613.19,13368.8,0.7454687251772794,0.45060962838848667,0.5493903716115135,0.347853210460176,6,1270.0,103.73,0.0,0.0,4650.38,0.0,2725.75,0.0,1460.77,3158.17,0.0,0.0,En observación
SIN_U08442,2022-06-08,4968.63,18383.93,68.0,Nula,4136.17,15303.83,0.8324568341776305,0.7368514940377671,0.263148505962233,0.23396300141859913,7,1928.3500000000001,1736.7600000000002,0.0,1724.08,3580.5299999999997,2306.9300000000003,1560.38,0.0,0.0,2466.8,0.0,0.0,En riesgo
SIN_U08443,2022-11-20,4744.36,17554.13,0.0,Alta,2141.57,7923.81,0.4513928116753367,0.7597658197256117,0.2402341802743882,0.23266711342144752,7,825.3499999999999,1843.6100000000001,0.0,685.9100000000001,1689.0,976.37,1067.35,836.22,0.0,0.0,0.0,0.0,Saludable
SIN_U08444,2021-09-17,3634.84,13448.91,0.0,Alta,1182.11,4373.81,0.3252165157200867,0.4133124209785061,0.5866875790214939,0.31732059691664705,6,706.3100000000001,0.0,0.0,0.0,915.26,186.18,0.0,0.0,306.17,871.99,1387.9,0.0,Saludable
SIN_U08445,2023-09-01,4787.74,17714.64,232.0,Nula,3997.18,14789.57,0.8348782515341268,0.7355000855332507,0.2644999144667492,0.3388347328556543,9,416.99,356.32,3882.49,397.99,5011.219999999999,812.72,1900.3600000000001,1844.03,0.0,0.0,167.45,0.0,En riesgo
SIN_U08446,2024-03-17,1571.44,5814.33,462.0,Nula,1110.94,4110.48,0.7069566766787151,0.9464782701776921,0.053521729822307865,0.4279232595706584,5,981.06,1758.9699999999998,0.0,0.0,874.49,275.96,220.0,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08447,2025-03-05,4497.65,16641.3,0.0,Alta,2099.96,7769.85,0.4669016041710672,0.399156997882842,0.383370335334659,0.27062813310424266,9,191.61,334.12,0.0,0.0,2102.74,472.92,531.42,931.31,0.0,1234.17,281.83,1689.73,Saludable
SIN_U08448,2023-07-08,2448.38,9059.01,374.0,Nula,1377.88,5098.16,0.5627721187070635,0.5243225006669073,0.4756774993330927,0.36714226309099757,7,186.2,1871.75,0.0,380.64,234.49,0.0,0.0,1431.45,0.0,874.28,119.35,0.0,En riesgo
SIN_U08449,2024-03-01,1700.14,6290.52,0.0,Alta,799.69,2958.85,0.47036714623501596,0.9667979113506936,0.03320208864930632,0.48798350710580124,4,0.0,109.99000000000001,1306.75,0.0,1443.87,0.0,98.24000000000001,0.0,0.0,0.0,0.0,0.0,Saludable
SIN_U08450,2024-04-04,1099.8,4069.26,1688.0,Nula,576.53,2133.16,0.5242134933624295,0.7890453599354947,0.21095464006450526,0.40241238350615993,5,0.0,858.4100000000001,156.87,349.82,318.06,0.0,450.0,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08451,2023-03-10,3536.81,13086.2,0.0,Media,2907.28,10756.94,0.8220062711878784,0.5801724282184338,0.41982757178156604,0.220202957346606,8,653.58,2368.71,0.0,0.0,2151.11,1067.48,1980.74,1110.63,0.0,1189.76,234.93,0.0,En observación
SIN_U08452,2024-06-29,4856.84,17970.31,0.0,Media,4018.67,14869.08,0.827424827665725,0.44997067740573055,0.5500293225942694,0.2542040260728976,8,858.9499999999999,1271.0700000000002,3779.78,0.0,780.85,0.0,1347.72,1786.29,1697.76,0.0,3346.66,0.0,En observación
SIN_U08453,2023-03-31,3581.75,13252.48,0.0,Alta,2639.73,9767.0,0.736994485935646,0.28112521756936626,0.6877188491860345,0.2942213576328453,7,0.0,0.0,0.0,0.0,2414.01,331.74,1335.19,2873.66,914.62,0.0,1593.48,304.3,Saludable
SIN_U08454,2023-07-29,3342.49,12367.21,0.0,Alta,2491.49,9218.51,0.7453993878814895,0.22219208961101092,0.777807910388989,0.6545244296529482,9,0.0,1341.41,0.0,144.03,346.06,216.78,486.34,6033.74,177.17,400.65,72.33,0.0,En observación
SIN_U08455,2022-06-17,5295.38,19592.91,0.0,Alta,2113.73,7820.8,0.39916493245055124,0.808225501227496,0.19177449877250408,0.40480257774140754,9,350.15,845.05,776.52,542.94,3165.88,640.43,288.9,0.0,689.42,0.0,521.51,0.0,Saludable
SIN_U08456,2024-01-04,1454.19,5380.5,87.0,Nula,545.94,2019.98,0.37542549460524416,0.5656541153872812,0.43434588461271895,0.3717561560015446,6,117.9,0.0,0.0,0.0,750.94,273.77,435.64,0.0,0.0,350.59,91.14,0.0,En riesgo
SIN_U08457,2025-07-19,7055.92,26106.9,38.0,Nula,5294.47,19589.54,0.7503585641560562,0.6661504047568243,0.2916510545934207,0.24707522483937858,11,923.04,628.74,4840.09,1288.46,4697.65,671.6,2211.2,1089.49,1235.1,1177.52,0.0,826.65,En riesgo
SIN_U08458,2024-11-28,5487.27,20302.9,151.0,Nula,2865.54,10602.5,0.522215965316086,0.27623485027116246,0.6930290025937279,0.5122489978778589,8,540.4499999999999,1527.6000000000001,0.0,0.0,263.69,597.04,516.37,5431.12,0.0,1400.35,0.0,325.88,En riesgo
SIN_U08459,2024-11-25,3902.77,14440.25,0.0,Alta,3079.15,11392.86,0.7889652733827512,0.41203525716984146,0.5879647428301584,0.24224558188198572,7,876.56,1251.41,0.0,0.0,2566.29,0.0,2478.5699999999997,2759.87,792.87,0.0,667.29,0.0,Saludable
SIN_U08460,2023-05-01,6713.88,24841.36,63.0,Nula,4551.01,16838.74,0.6778509595047871,0.4332260014704188,0.566773998529581,0.42764126056937746,9,1044.1,89.1,0.0,721.9300000000001,5439.85,0.0,91.78,7200.94,903.64,1010.76,336.64,0.0,En riesgo
SIN_U08461,2023-11-02,4350.43,16096.59,27.0,Alta,2300.04,8510.15,0.5286925660222093,0.48829339083329903,0.40176612633149833,0.30101702085157134,8,704.21,0.0,0.0,512.1,2561.7,377.44,883.36,0.0,0.0,1143.49,1392.24,935.61,Saludable
SIN_U08462,2024-10-15,3471.65,12845.11,0.0,Alta,2324.74,8601.54,0.6696354759264326,0.158508825163866,0.8259253575522523,0.7592640387651513,8,240.82999999999998,333.20000000000005,0.0,540.47,0.0,248.92,488.45,6530.84,0.0,0.0,84.94,133.89,Saludable
SIN_U08463,2024-07-18,2165.24,8011.39,0.0,Media,1766.77,6537.05,0.8159695922853818,0.786339403859539,0.2136605961404609,0.3311723177886049,7,974.8199999999999,295.01,2164.89,0.0,1705.62,0.0,0.0,0.0,590.67,579.17,226.87,0.0,Saludable
SIN_U08464,2022-07-21,5223.74,19327.84,168.0,Nula,1987.77,7354.75,0.38052621301979045,0.7138855841463,0.2861144158537,0.49272510962303273,5,0.0,573.83,0.0,1052.75,3623.87,0.0,0.0,1622.59,481.71000000000004,0.0,0.0,0.0,En riesgo
SIN_U08465,2022-08-28,3277.46,12126.6,45.0,Nula,2181.05,8069.89,0.6654696014596669,0.46168163382648336,0.47576113181220564,0.2796283468547899,8,251.35,0.0,0.0,749.75,2245.37,479.25,156.98,0.0,1425.79,0.0,2256.57,504.83,En riesgo
SIN_U08466,2022-06-25,2424.14,8969.32,0.0,Media,1969.19,7286.0,0.8123251957395201,0.7575761734833928,0.24242382651660718,0.32285067252264615,6,1398.94,0.0,0.0,1059.9499999999998,2352.29,708.52,1406.71,0.0,0.0,359.59,0.0,0.0,En observación
SIN_U08467,2021-10-10,5188.94,19199.08,0.0,Alta,3283.1,12147.47,0.6327111124815473,0.621746750557935,0.3782532494420649,0.28146354755352354,10,1656.99,2372.62,678.28,749.99,1723.07,371.7,537.99,3419.07,473.7,0.0,164.06,0.0,Saludable
SIN_U08468,2025-06-23,4650.8,17207.96,204.0,Nula,3287.4,12163.38,0.7068461339984519,0.7382651861571372,0.2617348138428628,0.3604993020032261,8,850.3699999999999,2602.22,0.0,514.97,4384.89,627.35,351.0,0.0,1914.71,917.87,0.0,0.0,En riesgo
SIN_U08469,2023-11-11,3713.15,13738.66,299.0,Nula,2450.78,9067.89,0.6600272006248065,0.8015690529990991,0.198430947000901,0.35639051642664393,8,1546.3000000000002,762.95,3231.71,0.0,628.7,1098.88,0.0,0.0,1172.3,422.91,204.14,0.0,En riesgo
SIN_U08470,2022-10-16,1851.47,6850.44,4.0,Media,1526.05,5646.38,0.8242369576606696,0.784458360932137,0.21554163906786294,0.4508853460093015,9,73.66,61.33,2545.87,164.31,848.78,735.4000000000001,85.47,439.31,0.0,692.25,0.0,0.0,En observación
SIN_U08471,2025-02-24,4698.48,17384.38,0.0,Alta,1589.09,5879.63,0.3382136350479304,0.41519109195646664,0.4547837193837027,0.28222354127725724,7,311.6,0.0,0.0,470.2,1659.37,0.0,639.09,0.0,1632.01,0.0,402.86,764.5,Saludable
SIN_U08472,2025-06-25,2804.01,10374.84,0.0,Alta,1444.6,5345.02,0.5151907446835068,0.5641382071535747,0.4358617928464252,0.28214861684334197,6,521.55,0.0,1508.09,0.0,985.69,0.0,106.05,0.0,0.0,1225.3899999999999,998.25,0.0,Saludable
SIN_U08473,2024-10-10,4077.73,15087.6,150.0,Nula,1265.11,4680.91,0.31024859419333795,0.5864821156569984,0.41351788434300174,0.2620537459596532,6,554.23,1226.65,0.0,964.39,0.0,0.0,206.42,0.0,0.0,1093.03,636.19,0.0,En riesgo
SIN_U08474,2023-04-17,1088.21,4026.38,0.0,Media,975.03,3607.61,0.8959943393278871,0.49310485335166493,0.506895146648335,0.45569504464174343,5,134.96,1643.97,0.0,0.0,0.0,0.0,654.87,1106.08,0.0,0.0,67.73,0.0,En observación
SIN_U08475,2022-05-28,2161.18,7996.37,0.0,Alta,953.91,3529.47,0.44138387362459397,0.48846994024598595,0.511530059754014,0.48846994024598595,5,0.0,0.0,0.0,0.0,1724.04,0.0,353.15,0.0,386.0,551.89,514.39,0.0,Saludable
SIN_U08476,2021-12-23,3222.25,11922.32,311.0,Nula,1487.0,5501.9,0.4614787803553418,0.7445591522928443,0.2554408477071557,0.4483451171413512,6,316.59000000000003,0.0,975.25,337.9,2466.75,0.0,481.85,923.56,0.0,0.0,0.0,0.0,En riesgo
SIN_U08477,2025-02-19,4943.79,18292.02,0.0,Media,4425.46,16374.2,0.8951553362905788,0.7735791672264904,0.22642083277350955,0.27725507200351773,9,1221.72,2589.98,708.51,1408.79,4539.83,2197.91,948.56,1385.32,0.0,1373.58,0.0,0.0,En observación
SIN_U08478,2024-09-03,500.0,1850.0,0.0,Alta,396.68,1467.72,0.7933600000000001,0.7885836535578994,0.21141634644210067,0.35079579211293704,6,0.0,395.51,514.87,0.0,170.64,76.4,219.25,0.0,91.05,0.0,0.0,0.0,Saludable
SIN_U08479,2021-12-25,3385.53,12526.46,0.0,Alta,2363.8,8746.06,0.698206780031487,0.4154590752864719,0.5845409247135281,0.24769324701637083,8,1012.59,0.0,0.0,454.7,2166.34,0.0,1663.9499999999998,932.41,976.49,1341.7,197.88,0.0,Saludable
SIN_U08480,2024-10-16,1124.86,4161.98,1482.0,Nula,555.29,2054.57,0.49365254342762654,0.5744559688888672,0.3549355826279951,0.3549355826279951,6,0.0,308.65,0.0,118.32,451.47,301.82,0.0,0.0,0.0,729.24,0.0,145.07,En riesgo
SIN_U08481,2021-11-06,4255.75,15746.28,0.0,Alta,1807.24,6686.79,0.42465840333666216,0.5339677184418832,0.46603228155811677,0.32528612383520344,7,431.02,0.0,0.0,444.04,2175.12,520.35,1021.1800000000001,0.0,0.0,1918.4299999999998,176.65,0.0,Saludable
SIN_U08482,2024-03-09,1816.59,6721.38,0.0,Alta,706.01,2612.24,0.3886457593623217,0.6503498912810463,0.34965010871895386,0.6012770648944967,5,32.08,0.0,1570.68,0.0,0.0,96.11,284.34000000000003,0.0,629.03,0.0,0.0,0.0,Saludable
SIN_U08483,2022-11-14,1173.09,4340.43,0.0,Alta,520.71,1926.63,0.4438789862670384,0.9999999999999999,0.0,0.3000316615022085,4,578.05,523.75,252.28,0.0,572.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saludable
SIN_U08484,2021-09-30,4461.88,16508.96,74.0,Nula,3378.75,12501.38,0.7572480658377186,0.2672608943972586,0.7327391056027415,0.6868681697540592,8,372.75,596.72,0.0,647.26,1230.5900000000001,493.81,414.53,8586.8,158.92,0.0,0.0,0.0,En riesgo
SIN_U08485,2022-01-18,5050.95,18688.52,62.0,Nula,3583.08,13257.4,0.7093873429750839,0.8246202121079548,0.1753797878920452,0.31907613860938044,8,339.61,2755.91,2962.36,0.0,4230.12,644.32,663.13,605.72,0.0,1056.23,0.0,0.0,En riesgo
SIN_U08486,2023-07-29,3316.31,12270.35,0.0,Alta,1311.83,4853.77,0.3955691717601792,0.5462372547524913,0.3410627203184329,0.2710099572085204,8,288.35,0.0,0.0,841.28,1218.15,303.53,240.17,0.0,1315.42,0.0,99.85,547.02,Saludable
SIN_U08487,2024-11-27,3760.61,13914.26,325.0,Nula,2892.17,10701.03,0.7690693797016973,0.9676077910257236,0.032392208974276304,0.5944680091542589,5,109.52,2743.2200000000003,0.0,1140.24,6361.42,0.0,346.63,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U08488,2023-12-14,3384.97,12524.39,0.0,Media,3005.58,11120.65,0.887919243006585,0.7957025893270627,0.2042974106729373,0.43067086905891294,8,390.38,255.1,4789.34,207.81,2346.73,859.37,0.0,0.0,1526.73,745.19,0.0,0.0,En observación
